NOK-AV vs NOK-AV
--- units: 20
Dragoons: 10	Zealots: 10 on each side
Win average: 0.5806451612903226
Win average: 0.59375
Win average: 0.6060606060606061
Win average: 0.6176470588235294
Win average: 0.6285714285714286
Win average: 0.6111111111111112
Win average: 0.6216216216216216
Win average: 0.6052631578947368
Win average: 0.5897435897435898
Win average: 0.6
Win average: 0.6097560975609756
Win average: 0.5952380952380952
Win average: 0.5813953488372093
Win average: 0.5681818181818182
Win average: 0.5777777777777777
Win average: 0.5869565217391305
Win average: 0.574468085106383
Win average: 0.5833333333333334
Win average: 0.5918367346938775
Win average: 0.6
Win average: 0.6078431372549019
Win average: 0.6153846153846154
Win average: 0.6226415094339622
Win average: 0.6296296296296297
Win average: 0.6363636363636364
Win average: 0.6428571428571429
Win average: 0.631578947368421
Win average: 0.6206896551724138
Win average: 0.6271186440677966
Win average: 0.6166666666666667
Win average: 0.6065573770491803
Win average: 0.6129032258064516
Win average: 0.6190476190476191
Win average: 0.625
Win average: 0.6307692307692307
Win average: 0.6212121212121212
Win average: 0.6119402985074627
Win average: 0.6029411764705882
Win average: 0.6086956521739131
Win average: 0.6
Win average: 0.5915492957746479
Win average: 0.5833333333333334
Win average: 0.589041095890411
Win average: 0.581081081081081
Win average: 0.5733333333333334
Win average: 0.5789473684210527
Win average: 0.5714285714285714
Win average: 0.5769230769230769
Win average: 0.569620253164557
Win average: 0.5625
Win average: 0.5555555555555556
Win average: 0.5487804878048781
Win average: 0.5542168674698795
Win average: 0.5595238095238095
Win average: 0.5529411764705883
Win average: 0.5581395348837209
Win average: 0.5517241379310345
Win average: 0.5454545454545454
Win average: 0.550561797752809
Win average: 0.5444444444444444
Win average: 0.5384615384615384
Win average: 0.532608695652174
Win average: 0.5376344086021505
Win average: 0.5319148936170213
Win average: 0.5263157894736842
Win average: 0.53125
Win average: 0.5360824742268041
Win average: 0.5408163265306123
Win average: 0.5454545454545454
Win average: 0.54
Win average: 0.5445544554455446
Win average: 0.5490196078431373
Win average: 0.5533980582524272
Win average: 0.5576923076923077
Win average: 0.5619047619047619
Win average: 0.5660377358490566
Win average: 0.5700934579439252
Win average: 0.5648148148148148
Win average: 0.5596330275229358
Win average: 0.5545454545454546
Win average: 0.5585585585585585
Win average: 0.5535714285714286
Win average: 0.5575221238938053
Win average: 0.5614035087719298
Win average: 0.5565217391304348
Win average: 0.5603448275862069
Win average: 0.5555555555555556
Win average: 0.5508474576271186
Win average: 0.5462184873949579
Win average: 0.5416666666666666
Win average: 0.5371900826446281
Win average: 0.5327868852459017
Win average: 0.5284552845528455
Win average: 0.5241935483870968
Win average: 0.52
Win average: 0.5238095238095238
Win average: 0.5275590551181102
Win average: 0.53125
Win average: 0.5348837209302325
Win average: 0.5384615384615384
Win average: 0.5419847328244275
Win average: 0.5454545454545454
Win average: 0.5413533834586466
Win average: 0.5447761194029851
Win average: 0.5481481481481482
Win average: 0.5441176470588235
Win average: 0.5401459854014599
Win average: 0.5362318840579711
Win average: 0.539568345323741
Win average: 0.5428571428571428
Win average: 0.5390070921985816
Win average: 0.5422535211267606
Win average: 0.5454545454545454
Win average: 0.5486111111111112
Win average: 0.5517241379310345
Win average: 0.547945205479452
Win average: 0.5510204081632653
Win average: 0.5472972972972973
Win average: 0.5503355704697986
Win average: 0.5533333333333333
Win average: 0.5562913907284768
Win average: 0.5526315789473685
Win average: 0.5490196078431373
Win average: 0.5454545454545454
Win average: 0.5483870967741935
Win average: 0.5512820512820513
Win average: 0.554140127388535
Win average: 0.5569620253164557
Win average: 0.5534591194968553
Win average: 0.55625
Win average: 0.5527950310559007
Win average: 0.5555555555555556
Win average: 0.558282208588957
Win average: 0.5609756097560976
Win average: 0.5636363636363636
Win average: 0.5602409638554217
Win average: 0.562874251497006
Win average: 0.5595238095238095
Win average: 0.5621301775147929
Win average: 0.5588235294117647
Win average: 0.5555555555555556
Win average: 0.5523255813953488
Win average: 0.5491329479768786
Win average: 0.5517241379310345
Win average: 0.5485714285714286
Win average: 0.5454545454545454
Win average: 0.5480225988700564
Win average: 0.5449438202247191
Win average: 0.547486033519553
Win average: 0.5444444444444444
Win average: 0.5414364640883977
Win average: 0.5384615384615384
Win average: 0.5355191256830601
Win average: 0.5380434782608695
Win average: 0.5405405405405406
Win average: 0.543010752688172
Win average: 0.5454545454545454
Win average: 0.5478723404255319
Win average: 0.544973544973545
Win average: 0.5421052631578948
Win average: 0.5392670157068062
Win average: 0.5364583333333334
Win average: 0.533678756476684
Win average: 0.5309278350515464
Win average: 0.5333333333333333
Win average: 0.5306122448979592
Win average: 0.5279187817258884
Win average: 0.5252525252525253
Win average: 0.5226130653266332
Win average: 0.525
Win average: 0.527363184079602
Win average: 0.5247524752475248
Win average: 0.5221674876847291
Win average: 0.5245098039215687
Win average: 0.526829268292683
Win average: 0.529126213592233
Win average: 0.5265700483091788
Win average: 0.5240384615384616
Win average: 0.5263157894736842
Win average: 0.5238095238095238
Win average: 0.5213270142180095
Win average: 0.5235849056603774
Win average: 0.5258215962441315
Win average: 0.5280373831775701
Win average: 0.5255813953488372
Win average: 0.5277777777777778
Win average: 0.5253456221198156
Win average: 0.5275229357798165
Win average: 0.5296803652968036
Win average: 0.5318181818181819
Win average: 0.5294117647058824
Win average: 0.5315315315315315
Win average: 0.5336322869955157
Win average: 0.5357142857142857
Win average: 0.5333333333333333
Win average: 0.5353982300884956
Win average: 0.5374449339207048
Win average: 0.5394736842105263
Win average: 0.537117903930131
Win average: 0.5391304347826087
Win average: 0.5367965367965368
Win average: 0.5344827586206896
Win average: 0.5364806866952789
Win average: 0.5384615384615384
Win average: 0.5361702127659574
Win average: 0.5338983050847458
Win average: 0.5358649789029536
Win average: 0.5336134453781513
Win average: 0.5313807531380753
Win average: 0.5333333333333333
Win average: 0.5311203319502075
Win average: 0.5289256198347108
Win average: 0.5308641975308642
Win average: 0.5286885245901639
Win average: 0.5306122448979592
Win average: 0.532520325203252
Win average: 0.5303643724696356
Win average: 0.5282258064516129
Win average: 0.5301204819277109
Win average: 0.528
Win average: 0.5298804780876494
Win average: 0.5277777777777778
Win average: 0.525691699604743
Win average: 0.5236220472440944
Win average: 0.5215686274509804
Win average: 0.51953125
Win average: 0.5214007782101168
Win average: 0.5232558139534884
Win average: 0.525096525096525
Win average: 0.5230769230769231
Win average: 0.524904214559387
Win average: 0.5267175572519084
Win average: 0.5285171102661597
Win average: 0.5303030303030303
Win average: 0.5283018867924528
Win average: 0.5300751879699248
Win average: 0.5318352059925093
Win average: 0.5335820895522388
Win average: 0.5315985130111525
Win average: 0.5333333333333333
Win average: 0.5313653136531366
Win average: 0.5330882352941176
Win average: 0.5347985347985348
Win average: 0.5364963503649635
Win average: 0.5381818181818182
Win average: 0.5362318840579711
Win average: 0.5342960288808665
Win average: 0.5359712230215827
Win average: 0.5340501792114696
Win average: 0.5357142857142857
Win average: 0.5338078291814946
Win average: 0.5354609929078015
Win average: 0.5371024734982333
Win average: 0.5352112676056338
Win average: 0.5333333333333333
Win average: 0.534965034965035
Win average: 0.5331010452961672
Win average: 0.53125
Win average: 0.5294117647058824
Win average: 0.5275862068965518
Win average: 0.5257731958762887
Win average: 0.523972602739726
Win average: 0.5255972696245734
Win average: 0.5272108843537415
Win average: 0.5288135593220339
Win average: 0.527027027027027
Win average: 0.5286195286195287
Win average: 0.5302013422818792
Win average: 0.5317725752508361
Win average: 0.53
Win average: 0.53156146179402
Win average: 0.5331125827814569
Win average: 0.5346534653465347
Win average: 0.5361842105263158
Win average: 0.5344262295081967
Win average: 0.5359477124183006
Win average: 0.5342019543973942
Win average: 0.5324675324675324
Win average: 0.5307443365695793
Win average: 0.532258064516129
Win average: 0.5305466237942122
Win average: 0.532051282051282
Win average: 0.5335463258785943
Win average: 0.5318471337579618
Win average: 0.5301587301587302
Win average: 0.5316455696202531
Win average: 0.5299684542586751
Win average: 0.5314465408805031
Win average: 0.5329153605015674
Win average: 0.53125
Win average: 0.5295950155763239
Win average: 0.531055900621118
Win average: 0.5294117647058824
Win average: 0.5277777777777778
Win average: 0.5292307692307693
Win average: 0.5276073619631901
Win average: 0.5259938837920489
Win average: 0.5274390243902439
Win average: 0.5288753799392097
Win average: 0.5272727272727272
Win average: 0.525679758308157
Win average: 0.5240963855421686
Win average: 0.5225225225225225
Win average: 0.5239520958083832
Win average: 0.5253731343283582
Win average: 0.5267857142857143
Win average: 0.5252225519287834
Win average: 0.5266272189349113
Win average: 0.528023598820059
Win average: 0.5294117647058824
Win average: 0.530791788856305
Win average: 0.5321637426900585
Win average: 0.5335276967930029
Win average: 0.5319767441860465
Win average: 0.5333333333333333
Win average: 0.5346820809248555
Win average: 0.5331412103746398
Win average: 0.5344827586206896
Win average: 0.5329512893982808
Win average: 0.5342857142857143
Win average: 0.5356125356125356
Win average: 0.5340909090909091
Win average: 0.5325779036827195
Win average: 0.5310734463276836
Win average: 0.532394366197183
Win average: 0.5308988764044944
Win average: 0.5294117647058824
Win average: 0.5279329608938548
Win average: 0.5264623955431755
Win average: 0.5277777777777778
Win average: 0.5290858725761773
Win average: 0.5303867403314917
Win average: 0.5289256198347108
Win average: 0.5274725274725275
Win average: 0.5287671232876713
Win average: 0.5300546448087432
Win average: 0.5286103542234333
Win average: 0.529891304347826
Win average: 0.5311653116531165
Win average: 0.5324324324324324
Win average: 0.5336927223719676
Win average: 0.532258064516129
Win average: 0.5308310991957105
Win average: 0.5320855614973262
Win average: 0.5333333333333333
Win average: 0.5345744680851063
Win average: 0.5358090185676393
Win average: 0.5343915343915344
Win average: 0.5356200527704486
Win average: 0.5368421052631579
Win average: 0.5380577427821522
Win average: 0.5366492146596858
Win average: 0.5378590078328982
Win average: 0.5390625
Win average: 0.5402597402597402
Win average: 0.5414507772020726
Win average: 0.5400516795865633
Win average: 0.5412371134020618
Win average: 0.5424164524421594
Win average: 0.5435897435897435
Win average: 0.5421994884910486
Win average: 0.5433673469387755
Win average: 0.544529262086514
Win average: 0.5456852791878173
Win average: 0.5468354430379747
Win average: 0.5454545454545454
Win average: 0.5440806045340051
Win average: 0.5452261306532663
Win average: 0.543859649122807
Win average: 0.545
Win average: 0.543640897755611
Win average: 0.5447761194029851
Win average: 0.543424317617866
Win average: 0.5445544554455446
Win average: 0.5456790123456791
Win average: 0.5443349753694581
Win average: 0.542997542997543
Win average: 0.5441176470588235
Win average: 0.5452322738386308
Win average: 0.5463414634146342
Win average: 0.5474452554744526
Win average: 0.5485436893203883
Win average: 0.549636803874092
Win average: 0.5483091787439613
Win average: 0.5493975903614458
Win average: 0.5504807692307693
Win average: 0.5515587529976019
Win average: 0.5526315789473685
Win average: 0.5536992840095465
Win average: 0.5523809523809524
Win average: 0.5534441805225653
Win average: 0.5521327014218009
Win average: 0.5508274231678487
Win average: 0.5495283018867925
Win average: 0.548235294117647
Win average: 0.5492957746478874
Win average: 0.550351288056206
Win average: 0.5514018691588785
Win average: 0.5524475524475524
Win average: 0.5511627906976744
Win average: 0.5522041763341067
Win average: 0.5509259259259259
Win average: 0.5496535796766744
Win average: 0.5506912442396313
Win average: 0.5494252873563218
Win average: 0.5481651376146789
Win average: 0.5491990846681922
Win average: 0.5502283105022832
Win average: 0.5489749430523918
Win average: 0.55
Win average: 0.5510204081632653
Win average: 0.5497737556561086
Win average: 0.5507900677200903
Win average: 0.5518018018018018
Win average: 0.5528089887640449
Win average: 0.5538116591928252
Win average: 0.5548098434004475
Win average: 0.5535714285714286
Win average: 0.5523385300668151
Win average: 0.5533333333333333
Win average: 0.5521064301552107
Win average: 0.5508849557522124
Win average: 0.5496688741721855
Win average: 0.5506607929515418
Win average: 0.5516483516483517
Win average: 0.5504385964912281
Win average: 0.5514223194748359
Win average: 0.5524017467248908
Win average: 0.55119825708061
Win average: 0.5521739130434783
Win average: 0.5509761388286334
Win average: 0.551948051948052
Win average: 0.550755939524838
Win average: 0.5495689655172413
Win average: 0.5505376344086022
Win average: 0.5493562231759657
Win average: 0.5481798715203426
Win average: 0.5470085470085471
Win average: 0.5458422174840085
Win average: 0.5468085106382978
Win average: 0.5456475583864119
Win average: 0.5444915254237288
Win average: 0.5433403805496829
Win average: 0.5443037974683544
Win average: 0.5452631578947369
Win average: 0.5441176470588235
Win average: 0.5429769392033543
Win average: 0.5418410041841004
Win average: 0.5427974947807933
Win average: 0.54375
Win average: 0.5446985446985447
Win average: 0.5456431535269709
Win average: 0.546583850931677
Win average: 0.5475206611570248
Win average: 0.5463917525773195
Win average: 0.5473251028806584
Win average: 0.5462012320328542
Win average: 0.5471311475409836
Win average: 0.5480572597137015
Win average: 0.5489795918367347
Win average: 0.5478615071283096
Win average: 0.5467479674796748
Win average: 0.5456389452332657
Win average: 0.5465587044534413
Win average: 0.5474747474747474
Win average: 0.5483870967741935
Win average: 0.5472837022132797
Win average: 0.5461847389558233
Win average: 0.5450901803607214
Win average: 0.544
Win average: 0.5429141716566867
Win average: 0.5438247011952191
Win average: 0.5447316103379721
Win average: 0.5456349206349206
Win average: 0.5445544554455446
Win average: 0.5454545454545454
Win average: 0.5463510848126233
Win average: 0.547244094488189
Win average: 0.5481335952848723
Win average: 0.5490196078431373
Win average: 0.5499021526418787
Win average: 0.548828125
Win average: 0.5497076023391813
Win average: 0.5505836575875487
Win average: 0.5514563106796116
Win average: 0.5523255813953488
Win average: 0.5512572533849129
Win average: 0.5501930501930502
Win average: 0.5510597302504817
Win average: 0.55
Win average: 0.5508637236084453
Win average: 0.5498084291187739
Win average: 0.5487571701720841
Win average: 0.5477099236641222
Win average: 0.5485714285714286
Win average: 0.5494296577946768
Win average: 0.5502846299810247
Win average: 0.5511363636363636
Win average: 0.5519848771266541
Win average: 0.5528301886792453
Win average: 0.5536723163841808
Win average: 0.5526315789473685
Win average: 0.5534709193245778
Win average: 0.552434456928839
Win average: 0.5514018691588785
Win average: 0.5503731343283582
Win average: 0.5512104283054003
Win average: 0.5520446096654275
Win average: 0.5528756957328386
Win average: 0.5537037037037037
Win average: 0.5526802218114603
Win average: 0.5535055350553506
Win average: 0.5543278084714549
Win average: 0.5551470588235294
Win average: 0.5559633027522936
Win average: 0.554945054945055
Win average: 0.5539305301645339
Win average: 0.5547445255474452
Win average: 0.5555555555555556
Win average: 0.5545454545454546
Win average: 0.5535390199637024
Win average: 0.552536231884058
Win average: 0.5533453887884268
Win average: 0.5541516245487365
Win average: 0.554954954954955
Win average: 0.5539568345323741
Win average: 0.5547576301615799
Win average: 0.553763440860215
Win average: 0.554561717352415
Win average: 0.5553571428571429
Win average: 0.5561497326203209
Win average: 0.5551601423487544
Win average: 0.5541740674955595
Win average: 0.5549645390070922
Win average: 0.5539823008849557
Win average: 0.5530035335689046
Win average: 0.5537918871252204
Win average: 0.5528169014084507
Win average: 0.5518453427065027
Win average: 0.5508771929824562
Win average: 0.5499124343257443
Win average: 0.5506993006993007
Win average: 0.5514834205933682
Win average: 0.5505226480836237
Win average: 0.5495652173913044
Win average: 0.5486111111111112
Win average: 0.5476603119584056
Win average: 0.5467128027681661
Win average: 0.5457685664939551
Win average: 0.5448275862068965
Win average: 0.5438898450946644
Win average: 0.5429553264604811
Win average: 0.5420240137221269
Win average: 0.541095890410959
Win average: 0.5418803418803418
Win average: 0.5409556313993175
Win average: 0.5417376490630323
Win average: 0.5425170068027211
Win average: 0.5415959252971138
Win average: 0.5406779661016949
Win average: 0.5414551607445008
Win average: 0.5405405405405406
Win average: 0.5396290050590219
Win average: 0.5404040404040404
Win average: 0.5394957983193277
Win average: 0.5385906040268457
Win average: 0.5376884422110553
Win average: 0.5384615384615384
Win average: 0.5375626043405676
Win average: 0.5383333333333333
Win average: 0.5391014975041597
Win average: 0.5382059800664452
Win average: 0.538971807628524
Win average: 0.5380794701986755
Win average: 0.5388429752066116
Win average: 0.5379537953795379
Win average: 0.5370675453047776
Win average: 0.5361842105263158
Win average: 0.535303776683087
Win average: 0.5344262295081967
Win average: 0.5335515548281505
Win average: 0.5326797385620915
Win average: 0.533442088091354
Win average: 0.5325732899022801
Win average: 0.5333333333333333
Win average: 0.5340909090909091
Win average: 0.5332252836304701
Win average: 0.5339805825242718
Win average: 0.5347334410339257
Win average: 0.5338709677419354
Win average: 0.534621578099839
Win average: 0.5337620578778135
Win average: 0.5345104333868379
Win average: 0.5352564102564102
Win average: 0.5344
Win average: 0.5351437699680511
Win average: 0.5358851674641149
Win average: 0.5366242038216561
Win average: 0.5357710651828299
Win average: 0.5365079365079365
Win average: 0.5356576862123613
Win average: 0.5348101265822784
Win average: 0.5355450236966824
Win average: 0.5347003154574133
Win average: 0.5354330708661418
Win average: 0.5345911949685535
Win average: 0.533751962323391
Win average: 0.5329153605015674
Win average: 0.5320813771517997
Win average: 0.53125
Win average: 0.53198127925117
Win average: 0.5327102803738317
Win average: 0.5318818040435459
Win average: 0.531055900621118
Win average: 0.5317829457364341
Win average: 0.5325077399380805
Win average: 0.5316846986089645
Win average: 0.5308641975308642
Win average: 0.5315870570107858
Win average: 0.5323076923076923
Win average: 0.533026113671275
Win average: 0.5337423312883436
Win average: 0.5329249617151608
Win average: 0.5336391437308868
Win average: 0.5343511450381679
Win average: 0.5335365853658537
Win average: 0.532724505327245
Win average: 0.5319148936170213
Win average: 0.5311077389984825
Win average: 0.5318181818181819
Win average: 0.5310136157337367
Win average: 0.5317220543806647
Win average: 0.530920060331825
Win average: 0.5316265060240963
Win average: 0.530827067669173
Win average: 0.53003003003003
Win average: 0.5292353823088456
Win average: 0.5284431137724551
Win average: 0.5291479820627802
Win average: 0.5283582089552239
Win average: 0.5290611028315947
Win average: 0.5297619047619048
Win average: 0.5289747399702823
Win average: 0.5281899109792285
Win average: 0.5274074074074074
Win average: 0.5266272189349113
Win average: 0.5273264401772526
Win average: 0.5265486725663717
Win average: 0.5257731958762887
Win average: 0.525
Win average: 0.5256975036710719
Win average: 0.5263929618768328
Win average: 0.5256222547584187
Win average: 0.5263157894736842
Win average: 0.527007299270073
Win average: 0.5262390670553936
Win average: 0.5269286754002911
Win average: 0.5276162790697675
Win average: 0.5268505079825835
Win average: 0.5260869565217391
Win average: 0.5253256150506512
Win average: 0.5260115606936416
Win average: 0.5252525252525253
Win average: 0.5244956772334294
Win average: 0.5237410071942447
Win average: 0.5229885057471264
Win average: 0.5222381635581061
Win average: 0.5214899713467048
Win average: 0.5221745350500715
Win average: 0.5228571428571429
Win average: 0.5221112696148359
Win average: 0.5227920227920227
Win average: 0.5234708392603129
Win average: 0.5241477272727273
Win average: 0.5234042553191489
Win average: 0.5240793201133145
Win average: 0.5247524752475248
Win average: 0.5240112994350282
Win average: 0.5246826516220028
Win average: 0.5253521126760563
Win average: 0.5260196905766527
Win average: 0.5252808988764045
Win average: 0.5259467040673211
Win average: 0.5266106442577031
Win average: 0.5258741258741259
Win average: 0.5251396648044693
Win average: 0.5258019525801952
Win average: 0.5264623955431755
Win average: 0.5257301808066759
Win average: 0.525
Win average: 0.5242718446601942
Win average: 0.5249307479224377
Win average: 0.5242047026279392
Win average: 0.5234806629834254
Win average: 0.5227586206896552
Win average: 0.522038567493113
Win average: 0.5213204951856947
Win average: 0.5206043956043956
Win average: 0.5198902606310014
Win average: 0.5205479452054794
Win average: 0.521203830369357
Win average: 0.5204918032786885
Win average: 0.5211459754433834
Win average: 0.5204359673024523
Win average: 0.5210884353741496
Win average: 0.5217391304347826
Win average: 0.5223880597014925
Win average: 0.5230352303523035
Win average: 0.5223274695534507
Win average: 0.5216216216216216
Win average: 0.5209176788124157
Win average: 0.5202156334231806
Win average: 0.5195154777927322
Win average: 0.5201612903225806
Win average: 0.5194630872483221
Win average: 0.5201072386058981
Win average: 0.5194109772423026
Win average: 0.5200534759358288
Win average: 0.5193591455273698
Win average: 0.52
Win average: 0.5206391478029294
Win average: 0.5212765957446809
Win average: 0.5219123505976095
Win average: 0.5212201591511937
Win average: 0.5205298013245033
Win average: 0.5198412698412699
Win average: 0.5191545574636723
Win average: 0.5197889182058048
Win average: 0.5204216073781291
Win average: 0.5197368421052632
Win average: 0.519053876478318
Win average: 0.5196850393700787
Win average: 0.5190039318479686
Win average: 0.5196335078534031
Win average: 0.5202614379084968
Win average: 0.52088772845953
Win average: 0.5202086049543677
Win average: 0.5208333333333334
Win average: 0.5201560468140443
Win average: 0.5207792207792208
Win average: 0.5214007782101168
Win average: 0.5207253886010362
Win average: 0.5213454075032341
Win average: 0.520671834625323
Win average: 0.52
Win average: 0.520618556701031
Win average: 0.51994851994852
Win average: 0.519280205655527
Win average: 0.5198973042362003
Win average: 0.5192307692307693
Win average: 0.5185659411011524
Win average: 0.5179028132992327
Win average: 0.5172413793103449
Win average: 0.5165816326530612
Win average: 0.5159235668789809
Win average: 0.5165394402035624
Win average: 0.5158831003811944
Win average: 0.516497461928934
Win average: 0.5158428390367554
Win average: 0.5151898734177215
Win average: 0.515802781289507
Win average: 0.5151515151515151
Win average: 0.5145018915510718
Win average: 0.5138539042821159
Win average: 0.5144654088050314
Win average: 0.5138190954773869
Win average: 0.5144291091593476
Win average: 0.5137844611528822
Win average: 0.5143929912390488
Win average: 0.51375
Win average: 0.5131086142322098
Win average: 0.513715710723192
Win average: 0.5143212951432129
Win average: 0.5149253731343284
Win average: 0.5142857142857142
Win average: 0.5148883374689827
Win average: 0.5142503097893433
Win average: 0.5148514851485149
Win average: 0.515451174289246
Win average: 0.5160493827160494
Win average: 0.5166461159062885
Win average: 0.5160098522167488
Win average: 0.5153751537515375
Win average: 0.5147420147420148
Win average: 0.5141104294478528
Win average: 0.5134803921568627
Win average: 0.5140758873929009
Win average: 0.5134474327628362
Win average: 0.5128205128205128
Win average: 0.5121951219512195
Win average: 0.5115712545676004
Win average: 0.5121654501216545
Win average: 0.5127582017010935
Win average: 0.5133495145631068
Win average: 0.5127272727272727
Win average: 0.5121065375302664
Win average: 0.5114873035066505
Win average: 0.5108695652173914
Win average: 0.51145958986731
Win average: 0.5120481927710844
Win average: 0.5126353790613718
Win average: 0.5132211538461539
Win average: 0.5126050420168067
Win average: 0.511990407673861
Win average: 0.5125748502994012
Win average: 0.5131578947368421
Win average: 0.5137395459976105
Win average: 0.5143198090692124
Win average: 0.5137067938021455
Win average: 0.5142857142857142
Win average: 0.5136741973840666
Win average: 0.5130641330166271
Win average: 0.5136417556346382
Win average: 0.5130331753554502
Win average: 0.5136094674556213
Win average: 0.5141843971631206
Win average: 0.51357733175915
Win average: 0.5141509433962265
Win average: 0.5135453474676089
Win average: 0.5141176470588236
Win average: 0.5146886016451234
Win average: 0.5140845070422535
Win average: 0.5134818288393904
Win average: 0.5128805620608899
Win average: 0.512280701754386
Win average: 0.5128504672897196
Win average: 0.5134189031505251
Win average: 0.513986013986014
Win average: 0.5145518044237486
Win average: 0.5151162790697674
Win average: 0.5156794425087108
Win average: 0.5150812064965197
Win average: 0.5144843568945539
Win average: 0.5150462962962963
Win average: 0.5144508670520231
Win average: 0.5138568129330254
Win average: 0.5144175317185697
Win average: 0.5149769585253456
Win average: 0.5143843498273878
Win average: 0.5149425287356322
Win average: 0.5154994259471871
Win average: 0.5149082568807339
Win average: 0.5143184421534936
Win average: 0.5148741418764302
Win average: 0.5142857142857142
Win average: 0.5136986301369864
Win average: 0.5131128848346637
Win average: 0.5136674259681093
Win average: 0.5142207053469852
Win average: 0.5147727272727273
Win average: 0.5141884222474461
Win average: 0.5147392290249433
Win average: 0.5152887882219706
Win average: 0.5158371040723982
Win average: 0.5152542372881356
Win average: 0.5146726862302483
Win average: 0.5152198421645998
Win average: 0.5157657657657657
Win average: 0.5163104611923509
Win average: 0.5157303370786517
Win average: 0.5151515151515151
Win average: 0.515695067264574
Win average: 0.5151175811870101
Win average: 0.5156599552572707
Win average: 0.5150837988826815
Win average: 0.515625
Win average: 0.5150501672240803
Win average: 0.5144766146993318
Win average: 0.5139043381535039
Win average: 0.5133333333333333
Win average: 0.5138734739178691
Win average: 0.5144124168514412
Win average: 0.5138427464008859
Win average: 0.5132743362831859
Win average: 0.512707182320442
Win average: 0.5132450331125827
Win average: 0.5137816979051819
Win average: 0.513215859030837
Win average: 0.5126512651265126
Win average: 0.512087912087912
Win average: 0.5126234906695939
Win average: 0.5131578947368421
Win average: 0.5125958378970427
Win average: 0.513129102844639
Win average: 0.512568306010929
Win average: 0.5131004366812227
Win average: 0.5136314067611778
Win average: 0.514161220043573
Win average: 0.5136017410228509
Win average: 0.5141304347826087
Win average: 0.5135722041259501
Win average: 0.5140997830802603
Win average: 0.514626218851571
Win average: 0.5140692640692641
Win average: 0.5135135135135135
Win average: 0.5140388768898488
Win average: 0.5145631067961165
Win average: 0.5150862068965517
Win average: 0.5145317545748116
Win average: 0.513978494623656
Win average: 0.5134264232008593
Win average: 0.5139484978540773
Win average: 0.5133976420150054
Win average: 0.512847965738758
Win average: 0.5133689839572193
Win average: 0.5138888888888888
Win average: 0.5133404482390609
Win average: 0.5138592750533049
Win average: 0.5133120340788072
Win average: 0.5138297872340426
Win average: 0.5143464399574921
Win average: 0.5138004246284501
Win average: 0.513255567338282
Win average: 0.513771186440678
Win average: 0.5132275132275133
Win average: 0.5126849894291755
Win average: 0.5121436114044351
Win average: 0.5126582278481012
Win average: 0.512118018967334
Win average: 0.5126315789473684
Win average: 0.5131440588853838
Win average: 0.5136554621848739
Win average: 0.5131164742917104
Win average: 0.5125786163522013
Win average: 0.512041884816754
Win average: 0.5115062761506276
Win average: 0.5120167189132706
Win average: 0.5125260960334029
Win average: 0.5119916579770595
Win average: 0.5125
Win average: 0.5130072840790842
Win average: 0.5124740124740125
Win average: 0.5129802699896158
Win average: 0.5134854771784232
Win average: 0.5129533678756477
Win average: 0.5124223602484472
Win average: 0.5129265770423992
Win average: 0.5134297520661157
Win average: 0.5128998968008256
Win average: 0.51340206185567
Win average: 0.513903192584964
Win average: 0.51440329218107
Win average: 0.513874614594039
Win average: 0.5133470225872689
Win average: 0.5128205128205128
Win average: 0.5122950819672131
Win average: 0.5127942681678608
Win average: 0.5132924335378323
Win average: 0.5137895812053116
Win average: 0.5142857142857142
Win average: 0.5137614678899083
Win average: 0.5132382892057027
Win average: 0.5127161749745677
Win average: 0.5121951219512195
Win average: 0.5116751269035533
Win average: 0.5121703853955375
Win average: 0.5116514690982776
Win average: 0.5111336032388664
Win average: 0.5106167846309403
Win average: 0.5111111111111111
Win average: 0.5116044399596368
Win average: 0.5120967741935484
Win average: 0.5125881168177241
Win average: 0.5120724346076458
Win average: 0.5125628140703518
Win average: 0.5130522088353414
Win average: 0.5125376128385155
Win average: 0.5130260521042084
Win average: 0.5135135135135135
Win average: 0.513
--------------- Score average: 2.344	Deviation: 99.95213686560183
--------------- Win average: 0.513
DRAGOON ZEALOT TEST RESULT: 0.513
